state,district,year,crop,production_t,RPR,residue_generated_t,burn_fraction,burned_t,recoverable_t
Punjab,Pathankot,2015 - 2016,Wheat,166000.0,1.1,182600.00000000003,0.5,91300.00000000001,63910.00000000001
Punjab,Pathankot,2016 - 2017,Wheat,168000.0,1.1,184800.00000000003,0.5,92400.00000000001,64680.00000000001
Punjab,Pathankot,2017 - 2018,Wheat,165000.0,1.1,181500.00000000003,0.5,90750.00000000001,63525.00000000001
Punjab,Pathankot,2018 - 2019,Wheat,163000.0,1.1,179300.0,0.5,89650.0,62754.99999999999
Punjab,Pathankot,2019 - 2020,Wheat,158000.0,1.1,173800.0,0.5,86900.0,60829.99999999999
Punjab,Pathankot,2020 - 2021,Wheat,182000.0,1.1,200200.00000000003,0.5,100100.00000000001,70070.0
Punjab,Pathankot,2021 - 2022,Wheat,144000.0,1.1,158400.0,0.5,79200.0,55440.0
Punjab,Pathankot,2022 - 2023,Wheat,160300.0,1.1,176330.0,0.5,88165.0,61715.49999999999
Punjab,Patiala,2010 - 2011,Wheat,1141000.0,1.1,1255100.0,0.5,627550.0,439285.0
Punjab,Patiala,2011 - 2012,Wheat,1297000.0,1.1,1426700.0,0.5,713350.0,499344.99999999994
Punjab,Patiala,2012 - 2013,Wheat,1123000.0,1.1,1235300.0,0.5,617650.0,432355.0
Punjab,Patiala,2013 - 2014,Wheat,1153000.0,1.1,1268300.0,0.5,634150.0,443905.0
Punjab,Patiala,2014 - 2015,Wheat,1024000.0,1.1,1126400.0,0.5,563200.0,394240.0
Punjab,Patiala,2015 - 2016,Wheat,1073000.0,1.1,1180300.0,0.5,590150.0,413105.0
Punjab,Patiala,2016 - 2017,Wheat,1193000.0,1.1,1312300.0,0.5,656150.0,459304.99999999994
Punjab,Patiala,2017 - 2018,Wheat,1223000.0,1.1,1345300.0,0.5,672650.0,470854.99999999994
Punjab,Patiala,2018 - 2019,Wheat,1275000.0,1.1,1402500.0,0.5,701250.0,490874.99999999994
Punjab,Patiala,2019 - 2020,Wheat,1116000.0,1.1,1227600.0,0.5,613800.0,429660.0
Punjab,Patiala,2020 - 2021,Wheat,1162000.0,1.1,1278200.0,0.5,639100.0,447370.0
Punjab,Patiala,2021 - 2022,Wheat,907000.0,1.1,997700.0000000001,0.5,498850.00000000006,349195.0
Punjab,Patiala,2022 - 2023,Wheat,1145100.0,1.1,1259610.0,0.5,629805.0,440863.5
Punjab,Rupnagar,2010 - 2011,Wheat,253000.0,1.1,278300.0,0.5,139150.0,97405.0
Punjab,Rupnagar,2011 - 2012,Wheat,297000.0,1.1,326700.0,0.5,163350.0,114345.0
Punjab,Rupnagar,2012 - 2013,Wheat,284000.0,1.1,312400.0,0.5,156200.0,109340.0
Punjab,Rupnagar,2013 - 2014,Wheat,307000.0,1.1,337700.0,0.5,168850.0,118194.99999999999
Punjab,Rupnagar,2014 - 2015,Wheat,266000.0,1.1,292600.0,0.5,146300.0,102410.0
Punjab,Rupnagar,2015 - 2016,Wheat,274000.0,1.1,301400.0,0.5,150700.0,105490.0
Punjab,Rupnagar,2016 - 2017,Wheat,328000.0,1.1,360800.00000000006,0.5,180400.00000000003,126280.00000000001
Punjab,Rupnagar,2017 - 2018,Wheat,326000.0,1.1,358600.0,0.5,179300.0,125509.99999999999
Punjab,Rupnagar,2018 - 2019,Wheat,315000.0,1.1,346500.0,0.5,173250.0,121274.99999999999
Punjab,Rupnagar,2019 - 2020,Wheat,299000.0,1.1,328900.0,0.5,164450.0,115114.99999999999
Punjab,Rupnagar,2020 - 2021,Wheat,310000.0,1.1,341000.0,0.5,170500.0,119349.99999999999
Punjab,Rupnagar,2021 - 2022,Wheat,248000.0,1.1,272800.0,0.5,136400.0,95480.0
Punjab,Rupnagar,2022 - 2023,Wheat,306300.0,1.1,336930.0,0.5,168465.0,117925.49999999999
Punjab,S.a.s nagar,2010 - 2011,Wheat,227000.0,1.1,249700.00000000003,0.5,124850.00000000001,87395.0
Punjab,S.a.s nagar,2011 - 2012,Wheat,249000.0,1.1,273900.0,0.5,136950.0,95865.0
Punjab,S.a.s nagar,2012 - 2013,Wheat,233000.0,1.1,256300.00000000003,0.5,128150.00000000001,89705.0
Punjab,S.a.s nagar,2013 - 2014,Wheat,228000.0,1.1,250800.00000000003,0.5,125400.00000000001,87780.0
Punjab,S.a.s nagar,2014 - 2015,Wheat,198000.0,1.1,217800.00000000003,0.5,108900.00000000001,76230.0
Punjab,S.a.s nagar,2015 - 2016,Wheat,232000.0,1.1,255200.00000000003,0.5,127600.00000000001,89320.0
Punjab,S.a.s nagar,2016 - 2017,Wheat,235000.0,1.1,258500.00000000003,0.5,129250.00000000001,90475.0
Punjab,S.a.s nagar,2017 - 2018,Wheat,248000.0,1.1,272800.0,0.5,136400.0,95480.0
Punjab,S.a.s nagar,2018 - 2019,Wheat,232000.0,1.1,255200.00000000003,0.5,127600.00000000001,89320.0
Punjab,S.a.s nagar,2019 - 2020,Wheat,226000.0,1.1,248600.00000000003,0.5,124300.00000000001,87010.0
Punjab,S.a.s nagar,2020 - 2021,Wheat,212000.0,1.1,233200.00000000003,0.5,116600.00000000001,81620.0
Punjab,S.a.s nagar,2021 - 2022,Wheat,186000.0,1.1,204600.00000000003,0.5,102300.00000000001,71610.0
Punjab,S.a.s nagar,2022 - 2023,Wheat,217000.0,1.1,238700.00000000003,0.5,119350.00000000001,83545.0
Punjab,Sangrur,2010 - 2011,Wheat,1472000.0,1.1,1619200.0000000002,0.5,809600.0000000001,566720.0
Punjab,Sangrur,2011 - 2012,Wheat,1577000.0,1.1,1734700.0000000002,0.5,867350.0000000001,607145.0
Punjab,Sangrur,2012 - 2013,Wheat,1473000.0,1.1,1620300.0000000002,0.5,810150.0000000001,567105.0
Punjab,Sangrur,2013 - 2014,Wheat,1567000.0,1.1,1723700.0000000002,0.5,861850.0000000001,603295.0
Punjab,Sangrur,2014 - 2015,Wheat,1366000.0,1.1,1502600.0000000002,0.5,751300.0000000001,525910.0
Punjab,Sangrur,2015 - 2016,Wheat,1373000.0,1.1,1510300.0000000002,0.5,755150.0000000001,528605.0
Punjab,Sangrur,2016 - 2017,Wheat,1589000.0,1.1,1747900.0000000002,0.5,873950.0000000001,611765.0
Punjab,Sangrur,2017 - 2018,Wheat,1599000.0,1.1,1758900.0000000002,0.5,879450.0000000001,615615.0
Punjab,Sangrur,2018 - 2019,Wheat,1682000.0,1.1,1850200.0000000002,0.5,925100.0000000001,647570.0
Punjab,Sangrur,2019 - 2020,Wheat,1678000.0,1.1,1845800.0000000002,0.5,922900.0000000001,646030.0
Punjab,Sangrur,2020 - 2021,Wheat,1532000.0,1.1,1685200.0000000002,0.5,842600.0000000001,589820.0
Punjab,Sangrur,2021 - 2022,Wheat,989000.0,1.1,1087900.0,0.5,543950.0,380765.0
Punjab,Sangrur,2022 - 2023,Wheat,1257700.0,1.1,1383470.0,0.5,691735.0,484214.49999999994
Punjab,Tarn taran,2010 - 2011,Wheat,850000.0,1.1,935000.0000000001,0.5,467500.00000000006,327250.0
Punjab,Tarn taran,2011 - 2012,Wheat,902000.0,1.1,992200.0000000001,0.5,496100.00000000006,347270.0
Punjab,Tarn taran,2012 - 2013,Wheat,798000.0,1.1,877800.0000000001,0.5,438900.00000000006,307230.0
Punjab,Tarn taran,2013 - 2014,Wheat,931000.0,1.1,1024100.0000000001,0.5,512050.00000000006,358435.0
Punjab,Tarn taran,2014 - 2015,Wheat,777000.0,1.1,854700.0000000001,0.5,427350.00000000006,299145.0
Punjab,Tarn taran,2015 - 2016,Wheat,842000.0,1.1,926200.0000000001,0.5,463100.00000000006,324170.0
Punjab,Tarn taran,2016 - 2017,Wheat,886000.0,1.1,974600.0000000001,0.5,487300.00000000006,341110.0
Punjab,Tarn taran,2017 - 2018,Wheat,871000.0,1.1,958100.0000000001,0.5,479050.00000000006,335335.0
Punjab,Tarn taran,2018 - 2019,Wheat,916000.0,1.1,1007600.0000000001,0.5,503800.00000000006,352660.0
Punjab,Tarn taran,2019 - 2020,Wheat,855000.0,1.1,940500.0000000001,0.5,470250.00000000006,329175.0
Punjab,Tarn taran,2020 - 2021,Wheat,880000.0,1.1,968000.0000000001,0.5,484000.00000000006,338800.0
Punjab,Tarn taran,2021 - 2022,Wheat,796000.0,1.1,875600.0000000001,0.5,437800.00000000006,306460.0
Punjab,Tarn taran,2022 - 2023,Wheat,886400.0,1.1,975040.0000000001,0.5,487520.00000000006,341264.0
Haryana,Ambala,2022-23,Rice,390000.0,1.5,585000.0,0.65,380250.0,143325.0
Haryana,Bhiwani,2022-23,Rice,73000.0,1.5,109500.0,0.65,71175.0,26827.5
Haryana,Charkhi Dadri,2022-23,Rice,19000.0,1.5,28500.0,0.65,18525.0,6982.5
Haryana,Faridabad,2022-23,Rice,43000.0,1.5,64500.0,0.65,41925.0,15802.499999999998
Haryana,Fatehabad,2022-23,Rice,586000.0,1.5,879000.0,0.65,571350.0,215355.0
Haryana,Gurugram,2022-23,Rice,13000.0,1.5,19500.0,0.65,12675.0,4777.5
Haryana,Hisar,2022-23,Rice,304000.0,1.5,456000.0,0.65,296400.0,111720.0
Haryana,Jhajjar,2022-23,Rice,149000.0,1.5,223500.0,0.65,145275.0,54757.5
Haryana,Jind,2022-23,Rice,573000.0,1.5,859500.0,0.65,558675.0,210577.5
Haryana,Kaithal,2022-23,Rice,781000.0,1.5,1171500.0,0.65,761475.0,287017.5
Haryana,Karnal,2022-23,Rice,719000.0,1.5,1078500.0,0.65,701025.0,264232.5
Haryana,Kurukshetra,2022-23,Rice,588000.0,1.5,882000.0,0.65,573300.0,216090.0
Haryana,Nuh,2022-23,Rice,25000.0,1.5,37500.0,0.65,24375.0,9187.5
Haryana,Palwal,2022-23,Rice,108000.0,1.5,162000.0,0.65,105300.0,39690.0
Haryana,Panchkula,2022-23,Rice,34000.0,1.5,51000.0,0.65,33150.0,12495.0
Haryana,Panipat,2022-23,Rice,245000.0,1.5,367500.0,0.65,238875.0,90037.49999999999
Haryana,Rewari,2022-23,Rice,5000.0,1.5,7500.0,0.65,4875.0,1837.4999999999998
Haryana,Rohtak,2022-23,Rice,230000.0,1.5,345000.0,0.65,224250.0,84524.99999999999
Haryana,Sirsa,2022-23,Rice,395000.0,1.5,592500.0,0.65,385125.0,145162.5
Haryana,Sonipat,2022-23,Rice,345000.0,1.5,517500.0,0.65,336375.0,126787.49999999999
Haryana,Yamunanagar,2022-23,Rice,295000.0,1.5,442500.0,0.65,287625.0,108412.5
Haryana,Ambala,2022-23,Wheat,412000.0,1.1,453200.00000000006,0.5,226600.00000000003,158620.0
Haryana,Bhiwani,2022-23,Wheat,371000.0,1.1,408100.00000000006,0.5,204050.00000000003,142835.0
Haryana,Charkhi Dadri,2022-23,Wheat,138000.0,1.1,151800.0,0.5,75900.0,53130.0
Haryana,Faridabad,2022-23,Wheat,118000.0,1.1,129800.00000000001,0.5,64900.00000000001,45430.0
Haryana,Fatehabad,2022-23,Wheat,936000.0,1.1,1029600.0000000001,0.5,514800.00000000006,360360.0
Haryana,Gurugram,2022-23,Wheat,151000.0,1.1,166100.0,0.5,83050.0,58134.99999999999
Haryana,Hisar,2022-23,Wheat,1039000.0,1.1,1142900.0,0.5,571450.0,400015.0
Haryana,Jhajjar,2022-23,Wheat,412000.0,1.1,453200.00000000006,0.5,226600.00000000003,158620.0
Haryana,Jind,2022-23,Wheat,985000.0,1.1,1083500.0,0.5,541750.0,379225.0
Haryana,Kaithal,2022-23,Wheat,847000.0,1.1,931700.0000000001,0.5,465850.00000000006,326095.0
Haryana,Karnal,2022-23,Wheat,1003000.0,1.1,1103300.0,0.5,551650.0,386155.0
Haryana,Kurukshetra,2022-23,Wheat,506000.0,1.1,556600.0,0.5,278300.0,194810.0
Haryana,Mahendragarh,2022-23,Wheat,133000.0,1.1,146300.0,0.5,73150.0,51205.0
Haryana,Nuh,2022-23,Wheat,268000.0,1.1,294800.0,0.5,147400.0,103180.0
Haryana,Palwal,2022-23,Wheat,414000.0,1.1,455400.00000000006,0.5,227700.00000000003,159390.0
Haryana,Panchkula,2022-23,Wheat,74000.0,1.1,81400.0,0.5,40700.0,28490.0
Haryana,Panipat,2022-23,Wheat,375000.0,1.1,412500.00000000006,0.5,206250.00000000003,144375.0
Haryana,Rewari,2022-23,Wheat,139000.0,1.1,152900.0,0.5,76450.0,53515.0
Haryana,Rohtak,2022-23,Wheat,430000.0,1.1,473000.00000000006,0.5,236500.00000000003,165550.0
Haryana,Sirsa,2022-23,Wheat,1204000.0,1.1,1324400.0,0.5,662200.0,463539.99999999994
Haryana,Sonipat,2022-23,Wheat,630000.0,1.1,693000.0,0.5,346500.0,242549.99999999997
Haryana,Yamunanagar,2022-23,Wheat,478000.0,1.1,525800.0,0.5,262900.0,184030.0
